watt-poor,16,2,stack,0,7
watt-poor,14,5,stack,0,7
watt-poor,22,1,genie,7,7
watt-poor,21,2,uniform,0,7
watt-poor,16,4,stack,0,7
watt-poor,14,2,stack,0,7
watt-poor,16,1,stack,0,7
watt-poor,15,3,stack,0,7
watt-poor,15,4,stack,0,7
watt-poor,14,4,stack,0,7
watt-poor,22,4,genie,7,7
watt-poor,22,3,genie,7,7
watt-poor,21,3,uniform,0,7
watt-poor,22,2,genie,6,7
watt-poor,21,4,uniform,0,7
watt-poor,22,5,genie,7,7
watt-poor,21,5,uniform,0,7
watt-poor,21,12345,uniform,0,7
watt-poor,22,12345,genie,7,7
watt-poor,16,5,stack,0,7
watt-poor,17,1,stack,0,7
watt-poor,23,1,genie,7,7
watt-poor,18,1,stack,0,7
watt-poor,23,2,genie,7,7
watt-poor,23,3,genie,7,7
watt-poor,22,3,uniform,0,7
watt-poor,18,12345,stack,0,7
watt-poor,16,12345,stack,0,7
watt-poor,22,1,uniform,0,7
watt-poor,23,4,genie,7,7
watt-poor,17,12345,stack,0,7
watt-poor,22,2,uniform,0,7
watt-poor,23,5,genie,7,7
watt-poor,18,3,stack,0,7
watt-poor,17,3,stack,0,7
watt-poor,23,12345,genie,7,7
watt-poor,17,2,stack,0,7
watt-poor,22,5,uniform,0,7
watt-poor,22,4,uniform,0,7
watt-poor,17,5,stack,0,7
watt-poor,18,5,stack,0,7
watt-poor,17,4,stack,0,7
watt-poor,24,1,genie,7,7
watt-poor,22,12345,uniform,0,7
watt-poor,24,2,genie,7,7
watt-poor,18,4,stack,0,7
watt-poor,24,3,genie,7,7
watt-poor,19,2,stack,0,7
watt-poor,18,2,stack,0,7
watt-poor,23,1,uniform,0,7
watt-poor,24,4,genie,7,7
watt-poor,24,5,genie,7,7
watt-poor,19,3,stack,0,7
watt-poor,23,2,uniform,0,7
watt-poor,24,12345,genie,7,7
watt-poor,23,3,uniform,0,7
watt-poor,19,1,stack,0,7
watt-poor,23,5,uniform,0,7
watt-poor,23,4,uniform,0,7
watt-poor,20,3,stack,1,7
watt-poor,19,12345,stack,0,7
watt-poor,19,4,stack,0,7
watt-poor,20,2,stack,0,7
watt-poor,24,5,uniform,0,7
watt-poor,23,12345,uniform,0,7
watt-poor,20,4,stack,0,7
watt-poor,24,4,uniform,0,7
watt-poor,24,1,uniform,0,7
watt-poor,24,3,uniform,0,7
watt-poor,24,2,uniform,0,7
watt-poor,24,12345,uniform,0,7
watt-poor,21,5,stack,1,7
watt-poor,20,1,stack,0,7
watt-poor,19,5,stack,0,7
watt-poor,20,5,stack,1,7
watt-poor,21,4,stack,1,7
watt-poor,21,12345,stack,3,7
watt-poor,21,2,stack,0,7
watt-poor,21,1,stack,0,7
watt-poor,20,12345,stack,1,7
watt-poor,21,3,stack,1,7
watt-poor,22,12345,stack,3,7
watt-poor,22,5,stack,1,7
watt-poor,22,1,stack,1,7
watt-poor,23,1,stack,1,7
watt-poor,23,2,stack,1,7
watt-poor,22,2,stack,0,7
watt-poor,23,12345,stack,4,7
watt-poor,22,4,stack,1,7
watt-poor,22,3,stack,1,7
watt-poor,23,3,stack,1,7
watt-poor,23,4,stack,1,7
watt-poor,23,5,stack,1,7
watt-poor,24,5,stack,1,7
watt-poor,24,1,stack,2,7
watt-poor,24,12345,stack,4,7
watt-poor,24,2,stack,1,7
watt-poor,24,4,stack,2,7
watt-poor,24,3,stack,2,7
DONE 198 rows
